"n","dist","evi","dt","id","date","state"
9,190.003,0.802158024575975,4187,"mazeboti",2020-01-12 22:58:00,2
6,125,0.61370638012886,394,"mazeboti",2020-01-13 00:07:47,3
2,15.297,0.488661393523216,416,"mazeboti",2020-01-13 00:14:21,3
2,32.45,0.479893282055855,425,"mazeboti",2020-01-13 00:21:17,2
2,26.249,0.475394442677498,1301,"mazeboti",2020-01-13 00:28:22,2
2,20.224,0.475394442677498,375,"mazeboti",2020-01-13 00:50:03,5
2,28.018,0.458186849951744,2099,"mazeboti",2020-01-13 00:56:18,2
5,103.619,0.458922725915909,1295,"mazeboti",2020-01-13 01:31:17,5
5,66.491,0.471120876073837,1224,"mazeboti",2020-01-13 01:52:52,2
1,9,0.575533092021942,428,"mazeboti",2020-01-13 02:13:16,5
4,36.715,0.56256291270256,1252,"mazeboti",2020-01-13 02:20:24,2
1,18.111,0.533112704753876,426,"mazeboti",2020-01-13 02:41:16,5
4,78,0.554229453206062,423,"mazeboti",2020-01-13 02:48:22,2
2,32.894,0.51614998281002,422,"mazeboti",2020-01-13 02:55:25,3
2,37.577,0.51614998281002,456,"mazeboti",2020-01-13 03:02:27,2
8,141.767,0.545777000486851,419,"mazeboti",2020-01-13 03:10:03,1
6,95.268,0.532942111293475,386,"mazeboti",2020-01-13 03:17:02,5
3,32.985,0.486226846774419,420,"mazeboti",2020-01-13 03:23:28,5
8,160.823,0.549699082970619,419,"mazeboti",2020-01-13 03:30:28,5
3,67.417,0.582844237486521,425,"mazeboti",2020-01-13 03:37:27,5
5,93.193,0.500936484336853,67914,"mazeboti",2020-01-13 03:44:32,2
2,23.707,0.464380398392677,415,"mazeboti",2020-01-13 22:36:26,3
4,70.342,0.411631315946579,420,"mazeboti",2020-01-13 22:43:21,2
5,71.021,0.495052462816238,459,"mazeboti",2020-01-13 22:50:21,3
8,141.032,0.583585321903229,391,"mazeboti",2020-01-13 22:58:00,2
1,14.866,0.515762984752655,414,"mazeboti",2020-01-13 23:04:31,3
2,40.804,0.479356229305267,422,"mazeboti",2020-01-13 23:11:25,1
2,33.601,0.422910049557686,408,"mazeboti",2020-01-13 23:18:27,1
2,28.443,0.418540969491005,432,"mazeboti",2020-01-13 23:25:15,2
2,42.72,0.472166478633881,422,"mazeboti",2020-01-13 23:32:27,2
3,44.045,0.450829724470774,409,"mazeboti",2020-01-13 23:39:29,5
1,12.207,0.403004080057144,423,"mazeboti",2020-01-13 23:46:18,2
2,41.773,0.434144526720047,418,"mazeboti",2020-01-13 23:53:21,2
3,27.803,0.452882955471675,414,"mazeboti",2020-01-14 00:00:19,5
2,18.974,0.454325035214424,421,"mazeboti",2020-01-14 00:07:13,2
6,92.698,0.494106645385424,442,"mazeboti",2020-01-14 00:14:14,2
1,12.53,0.502496242523193,401,"mazeboti",2020-01-14 00:21:36,3
2,31.016,0.518286049365997,1256,"mazeboti",2020-01-14 00:28:17,2
3,33.422,0.477457662423452,433,"mazeboti",2020-01-14 00:49:13,5
2,41.11,0.449148565530777,414,"mazeboti",2020-01-14 00:56:26,2
2,18,0.485652819275856,426,"mazeboti",2020-01-14 01:03:20,5
3,23.854,0.536917090415955,412,"mazeboti",2020-01-14 01:10:26,2
2,34.015,0.51614998281002,416,"mazeboti",2020-01-14 01:17:18,1
5,83.193,0.500108259916306,468,"mazeboti",2020-01-14 01:24:14,5
2,19.416,0.467704892158508,373,"mazeboti",2020-01-14 01:32:02,3
3,44.011,0.493556400140127,423,"mazeboti",2020-01-14 01:38:15,2
1,10,0.575533092021942,457,"mazeboti",2020-01-14 01:45:18,2
3,30.083,0.459717253843943,391,"mazeboti",2020-01-14 01:52:55,5
4,46.174,0.450669638812542,417,"mazeboti",2020-01-14 01:59:26,5
1,10.44,0.536940693855286,413,"mazeboti",2020-01-14 02:06:23,5
1,12.083,0.536940693855286,441,"mazeboti",2020-01-14 02:13:16,2
3,18.974,0.482533097267151,405,"mazeboti",2020-01-14 02:20:37,5
3,49.336,0.49320051074028,422,"mazeboti",2020-01-14 02:27:22,2
4,56.08,0.517598770558834,441,"mazeboti",2020-01-14 02:34:24,2
1,11.18,0.544238150119781,429,"mazeboti",2020-01-14 02:41:45,2
3,22.672,0.51453897356987,375,"mazeboti",2020-01-14 02:48:54,5
4,100.663,0.464683294296265,442,"mazeboti",2020-01-14 02:55:09,2
7,112.486,0.486187262194497,410,"mazeboti",2020-01-14 03:02:31,3
5,79.931,0.589183926582336,424,"mazeboti",2020-01-14 03:09:21,3
8,147.597,0.570187374949455,407,"mazeboti",2020-01-14 03:16:25,3
1,17.889,0.505860030651093,448,"mazeboti",2020-01-14 03:23:12,5
3,43.417,0.477221250534058,404,"mazeboti",2020-01-14 03:30:40,2
9,192.315,0.481805827882555,410,"mazeboti",2020-01-14 03:37:24,2
8,181.246,0.533198673278093,431,"mazeboti",2020-01-14 03:44:14,5
6,141.032,0.577352235714594,420,"mazeboti",2020-01-14 03:51:25,5
12,221.165,0.519768257935842,457,"mazeboti",2020-01-14 03:58:25,5
5,102.883,0.518790733814239,1228,"mazeboti",2020-01-14 04:06:02,5
7,142.618,0.652469422136034,56152,"mazeboti",2020-01-14 04:26:30,5
6,117.903,0.7133569419384,435,"mazeboti",2020-01-14 20:02:22,5
6,131.552,0.600666463375092,406,"mazeboti",2020-01-14 20:09:37,3
5,106.066,0.558214384317398,409,"mazeboti",2020-01-14 20:16:23,3
8,179.627,0.528439056128263,416,"mazeboti",2020-01-14 20:23:12,3
4,74.169,0.468315832316875,428,"mazeboti",2020-01-14 20:30:08,5
9,204.678,0.457176201873355,1254,"mazeboti",2020-01-14 20:37:16,3
3,47.424,0.434047947327296,423,"mazeboti",2020-01-14 20:58:10,5
1,2.236,0.47730678319931,425,"mazeboti",2020-01-14 21:05:13,2
3,37.643,0.418691287438075,421,"mazeboti",2020-01-14 21:12:18,5
2,36.674,0.354726031422615,414,"mazeboti",2020-01-14 21:19:19,5
2,34.059,0.346129924058914,425,"mazeboti",2020-01-14 21:26:13,2
4,68.622,0.467325769364834,416,"mazeboti",2020-01-14 21:33:18,2
3,53.16,0.582999368508657,426,"mazeboti",2020-01-14 21:40:14,2
5,76.694,0.684069406986237,417,"mazeboti",2020-01-14 21:47:20,2
3,44.553,0.784820874532064,415,"mazeboti",2020-01-14 21:54:17,3
3,76.531,0.772813081741333,451,"mazeboti",2020-01-14 22:01:12,2
3,72.567,0.711705485979716,395,"mazeboti",2020-01-14 22:08:43,3
6,115.117,0.694475372632345,428,"mazeboti",2020-01-14 22:15:18,3
2,17.263,0.652184426784515,410,"mazeboti",2020-01-14 22:22:26,3
2,39.217,0.614959001541138,422,"mazeboti",2020-01-14 22:29:16,2
6,99.765,0.658165911833445,428,"mazeboti",2020-01-14 22:36:18,2
7,143.126,0.741436626229967,420,"mazeboti",2020-01-14 22:43:26,5
7,124.278,0.712334045342037,414,"mazeboti",2020-01-14 22:50:26,4
8,126.823,0.671328142285347,462,"mazeboti",2020-01-14 22:57:20,3
5,90.443,0.580330467224121,381,"mazeboti",2020-01-14 23:05:02,3
4,65.069,0.524657368659973,454,"mazeboti",2020-01-14 23:11:23,3
2,43.046,0.608833104372025,394,"mazeboti",2020-01-14 23:18:57,1
1,24.739,0.565006017684937,420,"mazeboti",2020-01-14 23:25:31,1
6,144.886,0.506168807546298,1264,"mazeboti",2020-01-14 23:32:31,1
3,31.623,0.503631373246511,417,"mazeboti",2020-01-14 23:53:35,5
19,451.154,0.574593338527178,410,"mazeboti",2020-01-15 00:00:32,2
16,428.351,0.548967288807034,411,"mazeboti",2020-01-15 00:07:22,5
6,126.194,0.456908320387204,424,"mazeboti",2020-01-15 00:14:13,5
8,141.792,0.49404326826334,1305,"mazeboti",2020-01-15 00:21:17,5
3,42.154,0.500335107247035,380,"mazeboti",2020-01-15 00:43:02,5
7,148.95,0.569016056401389,406,"mazeboti",2020-01-15 00:49:22,5
4,87.693,0.668992176651955,470,"mazeboti",2020-01-15 00:56:08,5
5,94.921,0.559921246767044,375,"mazeboti",2020-01-15 01:03:58,3
2,21.932,0.538545995950699,428,"mazeboti",2020-01-15 01:10:13,3
2,30.083,0.521863460540771,413,"mazeboti",2020-01-15 01:17:21,5
3,50.99,0.53285692135493,450,"mazeboti",2020-01-15 01:24:14,2
4,99.02,0.549568668007851,398,"mazeboti",2020-01-15 01:31:44,1
11,270.326,0.568167263811285,8815,"mazeboti",2020-01-15 01:38:22,3
6,128.86,0.573202316959699,64997,"mazeboti",2020-01-15 04:05:17,4
2,9.055,0.527458608150482,417,"mazeboti",2020-01-15 22:08:34,3
3,65.299,0.554309745629629,436,"mazeboti",2020-01-15 22:15:31,2
7,128.413,0.562219968863896,1660,"mazeboti",2020-01-15 22:22:47,2
2,9.487,0.504095703363419,409,"mazeboti",2020-01-15 22:50:27,5
2,38.079,0.500580757856369,414,"mazeboti",2020-01-15 22:57:16,2
3,58.412,0.547402640183767,440,"mazeboti",2020-01-15 23:04:10,2
4,58.694,0.566849604249001,403,"mazeboti",2020-01-15 23:11:30,2
2,37.59,0.549340903759003,417,"mazeboti",2020-01-15 23:18:13,2
4,49.649,0.546129807829857,424,"mazeboti",2020-01-15 23:25:10,2
4,62.434,0.545535892248154,468,"mazeboti",2020-01-15 23:32:14,2
6,160.012,0.518709634741147,370,"mazeboti",2020-01-15 23:40:02,1
2,29.411,0.493341073393822,427,"mazeboti",2020-01-15 23:46:12,5
3,47.508,0.53991840283076,432,"mazeboti",2020-01-15 23:53:19,1
3,26.627,0.538040896256765,407,"mazeboti",2020-01-16 00:00:31,2
3,33.121,0.538040896256765,437,"mazeboti",2020-01-16 00:07:18,2
2,18.248,0.592567712068558,408,"mazeboti",2020-01-16 00:14:35,1
3,16.401,0.572135965029399,455,"mazeboti",2020-01-16 00:21:23,5
3,15.652,0.572135965029399,377,"mazeboti",2020-01-16 00:28:58,5
2,35.128,0.592567712068558,431,"mazeboti",2020-01-16 00:35:15,1
4,55.66,0.543536335229874,412,"mazeboti",2020-01-16 00:42:26,1
3,26.249,0.546400090058645,420,"mazeboti",2020-01-16 00:49:18,2
3,41.012,0.549393812815348,417,"mazeboti",2020-01-16 00:56:18,2
2,38.328,0.562712788581848,430,"mazeboti",2020-01-16 01:03:15,5
2,30.463,0.552411377429962,457,"mazeboti",2020-01-16 01:10:25,2
3,14.765,0.572135965029399,381,"mazeboti",2020-01-16 01:18:02,2
9,209.093,0.682649532953898,440,"mazeboti",2020-01-16 01:24:23,2
8,158.959,0.668404325842857,396,"mazeboti",2020-01-16 01:31:43,5
5,105.043,0.538572287559509,463,"mazeboti",2020-01-16 01:38:19,5
3,26.306,0.527288109064102,404,"mazeboti",2020-01-16 01:46:02,3
2,44.553,0.537683457136154,411,"mazeboti",2020-01-16 01:52:46,2
3,55.362,0.541441937287649,412,"mazeboti",2020-01-16 01:59:37,1
2,15.033,0.534793823957443,421,"mazeboti",2020-01-16 02:06:29,5
4,88.091,0.513416342437267,452,"mazeboti",2020-01-16 02:13:30,2
5,116,0.638816541433334,65358,"mazeboti",2020-01-16 02:21:02,3
5,64.661,0.634350097179413,420,"mazeboti",2020-01-16 20:30:20,5
6,81.633,0.652261694272359,413,"mazeboti",2020-01-16 20:37:20,2
4,86.47,0.73419326543808,426,"mazeboti",2020-01-16 20:44:13,5
3,27.731,0.598708252112071,417,"mazeboti",2020-01-16 20:51:19,5
3,23.601,0.603614767392476,417,"mazeboti",2020-01-16 20:58:16,2
2,41.231,0.556770026683807,414,"mazeboti",2020-01-16 21:05:13,2
5,57.428,0.501080989837646,424,"mazeboti",2020-01-16 21:12:07,2
5,84.77,0.535884529352188,425,"mazeboti",2020-01-16 21:19:11,5
5,87.476,0.567540735006332,422,"mazeboti",2020-01-16 21:26:16,3
1,15.652,0.536802351474762,416,"mazeboti",2020-01-16 21:33:18,3
2,36.674,0.544572591781616,427,"mazeboti",2020-01-16 21:40:14,2
3,43.046,0.562600096066793,444,"mazeboti",2020-01-16 21:47:21,1
2,21.932,0.57789808511734,386,"mazeboti",2020-01-16 21:54:45,2
13,298.223,0.641794979572296,445,"mazeboti",2020-01-16 22:01:11,2
13,289.665,0.641794979572296,403,"mazeboti",2020-01-16 22:08:36,5
9,201.817,0.60737767484453,419,"mazeboti",2020-01-16 22:15:19,1
9,223.607,0.608711726135678,454,"mazeboti",2020-01-16 22:22:18,5
1,23.324,0.569070398807526,401,"mazeboti",2020-01-16 22:29:52,1
5,75.452,0.5738600730896,449,"mazeboti",2020-01-16 22:36:33,2
6,97.529,0.565857221682866,395,"mazeboti",2020-01-16 22:44:02,5
1,7.616,0.569798350334167,412,"mazeboti",2020-01-16 22:50:37,1
3,40.719,0.54369330406189,412,"mazeboti",2020-01-16 22:57:29,2
4,64.078,0.550037577748299,412,"mazeboti",2020-01-16 23:04:21,5
3,50.695,0.569080750147502,438,"mazeboti",2020-01-16 23:11:13,1
2,26.077,0.565879493951797,415,"mazeboti",2020-01-16 23:18:31,2
6,83.487,0.555489708979925,422,"mazeboti",2020-01-16 23:25:26,2
4,63.64,0.57592448592186,1668,"mazeboti",2020-01-16 23:32:28,3
3,39.85,0.566252907117208,420,"mazeboti",2020-01-17 00:00:16,5
4,65.115,0.547905653715134,449,"mazeboti",2020-01-17 00:07:16,1
1,2.236,0.545159101486206,396,"mazeboti",2020-01-17 00:14:45,2
4,70.774,0.559949621558189,421,"mazeboti",2020-01-17 00:21:21,1
3,55.109,0.575786769390106,449,"mazeboti",2020-01-17 00:28:22,3
3,38.079,0.571960647900899,382,"mazeboti",2020-01-17 00:35:51,2
2,9.055,0.632470816373825,441,"mazeboti",2020-01-17 00:42:13,2
5,115.278,0.701776218414307,5068,"mazeboti",2020-01-17 00:49:34,2
9,146.349,0.717855162090725,420,"mazeboti",2020-01-17 02:14:02,3
16,361.46,0.534888818860054,1219,"mazeboti",2020-01-17 02:21:02,5
5,120.814,0.449603015184402,434,"mazeboti",2020-01-17 02:41:21,5
7,137.568,0.470399805477687,60762,"mazeboti",2020-01-17 02:48:35,3
5,91.788,0.524457502365112,423,"mazeboti",2020-01-17 19:41:17,3
1,1,0.568278789520264,417,"mazeboti",2020-01-17 19:48:20,3
4,68.264,0.529073029756546,415,"mazeboti",2020-01-17 19:55:17,5
7,147.513,0.499282479286194,426,"mazeboti",2020-01-17 20:02:12,2
2,39.446,0.465312749147415,427,"mazeboti",2020-01-17 20:09:18,1
7,146.986,0.537988841533661,427,"mazeboti",2020-01-17 20:16:25,2
5,120.341,0.575279092788696,401,"mazeboti",2020-01-17 20:23:32,5
10,196.825,0.532381248474121,433,"mazeboti",2020-01-17 20:30:13,3
3,27.586,0.50176348288854,418,"mazeboti",2020-01-17 20:37:26,5
4,67.082,0.484778694808483,425,"mazeboti",2020-01-17 20:44:24,2
17,347.19,0.659789281732896,1246,"mazeboti",2020-01-17 20:51:29,2
3,54.708,0.506685167551041,417,"mazeboti",2020-01-17 21:12:15,5
2,34.234,0.441574111580849,419,"mazeboti",2020-01-17 21:19:12,2
1,7.28,0.466819584369659,424,"mazeboti",2020-01-17 21:26:11,2
3,44.922,0.449386109908422,416,"mazeboti",2020-01-17 21:33:15,1
3,43.417,0.474782635768255,453,"mazeboti",2020-01-17 21:40:11,2
4,58.728,0.473902054131031,399,"mazeboti",2020-01-17 21:47:44,1
2,40.804,0.461389049887657,408,"mazeboti",2020-01-17 21:54:23,5
1,29.069,0.428643018007278,424,"mazeboti",2020-01-17 22:01:11,2
1,2.828,0.428643018007278,434,"mazeboti",2020-01-17 22:08:15,2
2,32.28,0.434839233756065,414,"mazeboti",2020-01-17 22:15:29,2
2,17,0.435825631022453,414,"mazeboti",2020-01-17 22:22:23,2
3,39.115,0.442380805810293,418,"mazeboti",2020-01-17 22:29:17,2
3,35.805,0.459367473920186,427,"mazeboti",2020-01-17 22:36:15,1
1,8.246,0.430615812540054,423,"mazeboti",2020-01-17 22:43:22,1
3,43.046,0.437343408664068,419,"mazeboti",2020-01-17 22:50:25,5
2,24.698,0.416806012392044,406,"mazeboti",2020-01-17 22:57:24,2
3,44.598,0.450624624888102,440,"mazeboti",2020-01-17 23:04:10,2
3,43.658,0.450624624888102,412,"mazeboti",2020-01-17 23:11:30,2
2,7.81,0.416806012392044,433,"mazeboti",2020-01-17 23:18:22,1
3,38.275,0.443346391121546,413,"mazeboti",2020-01-17 23:25:35,2
2,27.857,0.484521433711052,411,"mazeboti",2020-01-17 23:32:28,1
2,29.017,0.437119692564011,418,"mazeboti",2020-01-17 23:39:19,2
2,31.064,0.387190073728561,423,"mazeboti",2020-01-17 23:46:17,2
3,23.431,0.426140795151393,413,"mazeboti",2020-01-17 23:53:20,2
4,72.615,0.453898623585701,438,"mazeboti",2020-01-18 00:00:13,2
3,44.102,0.440089871486028,402,"mazeboti",2020-01-18 00:07:31,2
6,116.103,0.457648555437724,418,"mazeboti",2020-01-18 00:14:13,1
6,154.829,0.433792481819789,416,"mazeboti",2020-01-18 00:21:11,3
5,84.315,0.436384296417236,446,"mazeboti",2020-01-18 00:28:07,5
4,63.891,0.431898176670074,417,"mazeboti",2020-01-18 00:35:33,3
6,119.887,0.46947997311751,411,"mazeboti",2020-01-18 00:42:30,2
5,123.033,0.542531228065491,419,"mazeboti",2020-01-18 00:49:21,3
5,95.525,0.563159549236298,68327,"mazeboti",2020-01-18 00:56:20,3
2,23.345,0.50555408000946,425,"mazeboti",2020-01-18 19:55:07,5
4,51.662,0.427827544510365,426,"mazeboti",2020-01-18 20:02:12,2
4,80.709,0.415391601622105,422,"mazeboti",2020-01-18 20:09:18,5
4,52.479,0.434371866285801,417,"mazeboti",2020-01-18 20:16:20,3
6,103.942,0.509635160366694,410,"mazeboti",2020-01-18 20:23:17,2
3,72.993,0.555873960256577,433,"mazeboti",2020-01-18 20:30:07,3
2,16.763,0.479668900370598,411,"mazeboti",2020-01-18 20:37:20,3
2,38.21,0.50739660859108,420,"mazeboti",2020-01-18 20:44:11,2
2,23.601,0.524266958236694,423,"mazeboti",2020-01-18 20:51:11,2
2,43.417,0.457329660654068,423,"mazeboti",2020-01-18 20:58:14,2
2,9.22,0.409353762865067,415,"mazeboti",2020-01-18 21:05:17,2
1,8.062,0.404608488082886,457,"mazeboti",2020-01-18 21:12:12,2
1,20.616,0.404608488082886,382,"mazeboti",2020-01-18 21:19:49,2
3,36.878,0.41003010670344,429,"mazeboti",2020-01-18 21:26:11,2
4,47.927,0.418154664337635,416,"mazeboti",2020-01-18 21:33:20,2
2,39.115,0.479557901620865,445,"mazeboti",2020-01-18 21:40:16,2
2,23.409,0.554790496826172,430,"mazeboti",2020-01-18 21:47:41,2
10,203.421,0.523532977700233,386,"mazeboti",2020-01-18 21:54:51,2
10,178.466,0.523532977700233,426,"mazeboti",2020-01-18 22:01:17,5
3,8.544,0.558067858219147,460,"mazeboti",2020-01-18 22:08:23,5
6,122.772,0.617311974366506,385,"mazeboti",2020-01-18 22:16:03,1
6,130.729,0.560853699843089,407,"mazeboti",2020-01-18 22:22:28,5
4,85.913,0.560509875416756,427,"mazeboti",2020-01-18 22:29:15,3
7,98.29,0.600188102040972,411,"mazeboti",2020-01-18 22:36:22,3
2,52.01,0.509503737092018,457,"mazeboti",2020-01-18 22:43:13,3
2,6.325,0.533570423722267,432,"mazeboti",2020-01-18 22:50:50,2
3,13.342,0.521189332008362,381,"mazeboti",2020-01-18 22:58:02,1
3,24.331,0.456888844569524,408,"mazeboti",2020-01-18 23:04:23,1
3,34.713,0.411745230356852,431,"mazeboti",2020-01-18 23:11:11,2
2,43.417,0.440707206726074,411,"mazeboti",2020-01-18 23:18:22,2
2,20.809,0.4125836789608,425,"mazeboti",2020-01-18 23:25:13,2
3,57.035,0.428674300511678,424,"mazeboti",2020-01-18 23:32:18,2
2,16.031,0.453160792589188,425,"mazeboti",2020-01-18 23:39:22,5
2,22.023,0.444976985454559,413,"mazeboti",2020-01-18 23:46:27,2
3,40.311,0.440189927816391,416,"mazeboti",2020-01-18 23:53:20,2
2,12.042,0.435825631022453,424,"mazeboti",2020-01-19 00:00:16,2
5,100.896,0.48692678809166,422,"mazeboti",2020-01-19 00:07:20,2
5,89.554,0.520643544197082,418,"mazeboti",2020-01-19 00:14:22,3
2,35.014,0.468241691589355,424,"mazeboti",2020-01-19 00:21:20,5
4,61.847,0.456377096474171,418,"mazeboti",2020-01-19 00:28:24,2
7,126.21,0.489454192774636,427,"mazeboti",2020-01-19 00:35:22,2
4,74.847,0.56772718578577,453,"mazeboti",2020-01-19 00:42:29,5
6,124.258,0.672852327426275,8400,"mazeboti",2020-01-19 00:50:02,5
15,280.53,0.605474330981572,2901,"mazeboti",2020-01-19 03:10:02,3
5,106.042,0.778311705589294,55309,"mazeboti",2020-01-19 03:58:23,5
7,108.227,0.669399159295218,427,"mazeboti",2020-01-19 19:20:12,5
3,44.385,0.51498082280159,409,"mazeboti",2020-01-19 19:27:19,3
2,20.025,0.436363935470581,432,"mazeboti",2020-01-19 19:34:08,2
1,19.698,0.428387492895126,414,"mazeboti",2020-01-19 19:41:20,2
1,7,0.428387492895126,420,"mazeboti",2020-01-19 19:48:14,2
3,28.443,0.456541667381922,420,"mazeboti",2020-01-19 19:55:14,5
1,17,0.496427148580551,418,"mazeboti",2020-01-19 20:02:14,2
2,25.612,0.47061875462532,419,"mazeboti",2020-01-19 20:09:12,2
2,23.195,0.47061875462532,419,"mazeboti",2020-01-19 20:16:11,2
1,12.53,0.496427148580551,425,"mazeboti",2020-01-19 20:23:10,1
1,12.53,0.496427148580551,416,"mazeboti",2020-01-19 20:30:15,2
3,34.482,0.456888844569524,418,"mazeboti",2020-01-19 20:37:11,2
2,32.558,0.387190073728561,421,"mazeboti",2020-01-19 20:44:09,2
2,25.495,0.416806012392044,423,"mazeboti",2020-01-19 20:51:10,5
3,43.186,0.437343408664068,419,"mazeboti",2020-01-19 20:58:13,2
2,38.079,0.435825631022453,421,"mazeboti",2020-01-19 21:05:12,2
4,54.332,0.437906809151173,433,"mazeboti",2020-01-19 21:12:13,2
4,54.203,0.451181717216969,408,"mazeboti",2020-01-19 21:19:26,2
2,44.643,0.440407499670982,419,"mazeboti",2020-01-19 21:26:14,5
4,58.181,0.454450443387032,1259,"mazeboti",2020-01-19 21:33:13,2
1,13.892,0.416328638792038,425,"mazeboti",2020-01-19 21:54:12,5
2,30.463,0.441574111580849,419,"mazeboti",2020-01-19 22:01:17,2
5,91.269,0.435208022594452,425,"mazeboti",2020-01-19 22:08:16,5
2,11.18,0.412831857800484,418,"mazeboti",2020-01-19 22:15:21,3
2,27.857,0.435901969671249,423,"mazeboti",2020-01-19 22:22:19,2
3,57.315,0.442380805810293,421,"mazeboti",2020-01-19 22:29:22,2
2,36.359,0.438040927052498,408,"mazeboti",2020-01-19 22:36:23,2
2,31.016,0.468105047941208,421,"mazeboti",2020-01-19 22:43:11,2
2,29,0.467777207493782,430,"mazeboti",2020-01-19 22:50:12,2
6,105,0.454872394601504,419,"mazeboti",2020-01-19 22:57:22,5
3,37.202,0.423263678948085,422,"mazeboti",2020-01-19 23:04:21,3
4,70.682,0.498652391135693,451,"mazeboti",2020-01-19 23:11:23,2
9,158.55,0.653020636902915,2927,"mazeboti",2020-01-19 23:18:54,2
6,99.81,0.484675074617068,395,"mazeboti",2020-01-20 00:07:41,3
17,380.433,0.585634969613131,1686,"mazeboti",2020-01-20 00:14:16,3
9,183.358,0.718180749151442,460,"mazeboti",2020-01-20 00:42:22,5
8,150.083,0.721156574785709,420,"mazeboti",2020-01-20 00:50:02,4
5,95.854,0.647922110557556,420,"mazeboti",2020-01-20 00:57:02,5
15,352.477,0.637266560395559,67080,"mazeboti",2020-01-20 01:04:02,3
3,46.573,0.497145841519038,1256,"mazeboti",2020-01-20 19:42:02,5
10,212.603,0.58688580095768,1633,"mazeboti",2020-01-20 20:02:58,5
3,38.079,0.639929314454397,442,"mazeboti",2020-01-20 20:30:11,3
4,67.357,0.596156388521194,438,"mazeboti",2020-01-20 20:37:33,2
12,231.043,0.532173906763395,388,"mazeboti",2020-01-20 20:44:51,5
2,36.222,0.536269277334213,453,"mazeboti",2020-01-20 20:51:19,5
4,42.72,0.544664688408375,402,"mazeboti",2020-01-20 20:58:52,5
5,97.082,0.441447883844376,399,"mazeboti",2020-01-20 21:05:34,1
7,143.892,0.462606374706541,421,"mazeboti",2020-01-20 21:12:13,3
10,219.18,0.497100827097893,441,"mazeboti",2020-01-20 21:19:14,4
15,349.515,0.595013078053792,428,"mazeboti",2020-01-20 21:26:35,5
7,198.162,0.549780368804932,1241,"mazeboti",2020-01-20 21:33:43,5
2,30.414,0.689553052186966,418,"mazeboti",2020-01-20 21:54:24,3
4,69.26,0.589589789509773,1683,"mazeboti",2020-01-20 22:01:22,1
8,163.453,0.513576552271843,419,"mazeboti",2020-01-20 22:29:25,5
6,122.919,0.61905463039875,458,"mazeboti",2020-01-20 22:36:24,5
1,17.464,0.709755837917328,397,"mazeboti",2020-01-20 22:44:02,3
2,29.411,0.714588284492493,406,"mazeboti",2020-01-20 22:50:39,5
6,106.677,0.689301331837972,7990,"mazeboti",2020-01-20 22:57:25,2
6,130.05,0.572935044765472,431,"mazeboti",2020-01-21 01:10:35,3
7,148.788,0.585235936301095,435,"mazeboti",2020-01-21 01:17:46,3
18,367.523,0.516561713483598,379,"mazeboti",2020-01-21 01:25:01,5
12,262.383,0.49121214946111,426,"mazeboti",2020-01-21 01:31:20,5
11,226.738,0.515328003601594,448,"mazeboti",2020-01-21 01:38:26,5
8,171.453,0.552560336887836,1268,"mazeboti",2020-01-21 01:45:54,4
15,343.594,0.488256394863129,6259,"mazeboti",2020-01-21 02:07:02,3
7,124.535,0.474658123084477,408,"mazeboti",2020-01-21 03:51:21,5
22,473.473,0.53416121006012,1705,"mazeboti",2020-01-21 03:58:09,3
7,152.315,0.512626669236592,448,"mazeboti",2020-01-21 04:26:34,3
1,15.133,0.71747899055481,46044,"mazeboti",2020-01-21 04:34:02,5
1,24.413,0.71747899055481,412,"mazeboti",2020-01-21 17:21:26,5
5,98.838,0.584898030757904,419,"mazeboti",2020-01-21 17:28:18,2
5,113.886,0.582638323307037,416,"mazeboti",2020-01-21 17:35:17,5
1,22.825,0.71747899055481,437,"mazeboti",2020-01-21 17:42:13,5
1,3.162,0.71747899055481,433,"mazeboti",2020-01-21 17:49:30,5
9,179.805,0.495749165614446,17611,"mazeboti",2020-01-21 17:56:43,1
1,12.728,0.517120063304901,430,"mazeboti",2020-01-21 22:50:14,3
4,68.425,0.549356080591679,458,"mazeboti",2020-01-21 22:57:24,2
1,3.606,0.603561878204346,387,"mazeboti",2020-01-21 23:05:02,1
1,2.828,0.603561878204346,410,"mazeboti",2020-01-21 23:11:29,5
1,5,0.603561878204346,418,"mazeboti",2020-01-21 23:18:19,2
1,6.403,0.603561878204346,416,"mazeboti",2020-01-21 23:25:17,5
1,4.123,0.603561878204346,423,"mazeboti",2020-01-21 23:32:13,5
4,70.264,0.572852835059166,441,"mazeboti",2020-01-21 23:39:16,5
4,76.694,0.506970651447773,407,"mazeboti",2020-01-21 23:46:37,2
4,41.593,0.469132751226425,433,"mazeboti",2020-01-21 23:53:24,3
2,30.463,0.383348867297173,402,"mazeboti",2020-01-22 00:00:37,5
3,43.566,0.353965332110723,422,"mazeboti",2020-01-22 00:07:19,2
1,9.22,0.367025256156921,413,"mazeboti",2020-01-22 00:14:21,2
3,34.205,0.439607381820679,432,"mazeboti",2020-01-22 00:21:14,2
2,23.087,0.457228004932404,442,"mazeboti",2020-01-22 00:28:26,5
2,22.204,0.426487892866135,393,"mazeboti",2020-01-22 00:35:48,2
2,26.401,0.414597153663635,433,"mazeboti",2020-01-22 00:42:21,2
3,58.078,0.503202100594838,427,"mazeboti",2020-01-22 00:49:34,2
