"n","X1","X2","X3","X4","X5","X6","dt","id","date","date.round","state","t.ar","rain"
1,1,0,0,0,0,0,300,"tm37",2015-08-23 09:45:00,2015-08-23 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 09:51:00,2015-08-23 10:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,180,"tm37",2015-08-23 09:54:00,2015-08-23 10:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,300,"tm37",2015-08-23 09:59:00,2015-08-23 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 10:05:00,2015-08-23 10:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 10:08:00,2015-08-23 10:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,300,"tm37",2015-08-23 10:13:00,2015-08-23 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 10:19:00,2015-08-23 10:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 10:22:00,2015-08-23 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 10:28:00,2015-08-23 10:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 10:31:00,2015-08-23 11:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-23 10:37:00,2015-08-23 11:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 10:40:00,2015-08-23 11:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 10:46:00,2015-08-23 11:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,720,"tm37",2015-08-23 10:58:00,2015-08-23 11:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-23 11:04:00,2015-08-23 11:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 11:07:00,2015-08-23 11:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-23 11:13:00,2015-08-23 11:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 11:16:00,2015-08-23 11:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm37",2015-08-23 11:21:00,2015-08-23 11:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 11:27:00,2015-08-23 11:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,1260,"tm37",2015-08-23 11:48:00,2015-08-23 12:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,300,"tm37",2015-08-23 11:53:00,2015-08-23 12:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-23 11:59:00,2015-08-23 12:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 12:02:00,2015-08-23 12:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-23 12:08:00,2015-08-23 12:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,180,"tm37",2015-08-23 12:11:00,2015-08-23 12:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm37",2015-08-23 12:16:00,2015-08-23 12:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 12:22:00,2015-08-23 12:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 12:25:00,2015-08-23 12:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 12:31:00,2015-08-23 13:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 12:34:00,2015-08-23 13:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm37",2015-08-23 12:39:00,2015-08-23 13:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 12:45:00,2015-08-23 13:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 12:48:00,2015-08-23 13:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm37",2015-08-23 12:53:00,2015-08-23 13:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,240,"tm37",2015-08-23 12:57:00,2015-08-23 13:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,420,"tm37",2015-08-23 13:04:00,2015-08-23 13:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm37",2015-08-23 13:09:00,2015-08-23 13:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 13:15:00,2015-08-23 13:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 13:18:00,2015-08-23 13:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 13:24:00,2015-08-23 13:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 13:27:00,2015-08-23 13:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 13:33:00,2015-08-23 14:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 13:36:00,2015-08-23 14:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm37",2015-08-23 13:41:00,2015-08-23 14:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-23 13:47:00,2015-08-23 14:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 13:50:00,2015-08-23 14:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 13:56:00,2015-08-23 14:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 13:59:00,2015-08-23 14:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-23 14:05:00,2015-08-23 14:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 14:08:00,2015-08-23 14:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm37",2015-08-23 14:13:00,2015-08-23 14:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 14:19:00,2015-08-23 14:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 14:22:00,2015-08-23 14:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm37",2015-08-23 14:27:00,2015-08-23 14:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-23 14:33:00,2015-08-23 15:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 14:36:00,2015-08-23 15:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm37",2015-08-23 14:41:00,2015-08-23 15:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm37",2015-08-23 14:46:00,2015-08-23 15:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,6240,"tm37",2015-08-23 16:30:00,2015-08-23 17:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,240,"tm37",2015-08-23 16:34:00,2015-08-23 17:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,960,"tm37",2015-08-23 16:50:00,2015-08-23 17:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,360,"tm37",2015-08-23 16:56:00,2015-08-23 17:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 16:59:00,2015-08-23 17:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,360,"tm37",2015-08-23 17:05:00,2015-08-23 17:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 17:08:00,2015-08-23 17:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm37",2015-08-23 17:13:00,2015-08-23 17:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 17:19:00,2015-08-23 17:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 17:22:00,2015-08-23 17:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,360,"tm37",2015-08-23 17:28:00,2015-08-23 17:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 17:31:00,2015-08-23 18:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,840,"tm37",2015-08-23 17:45:00,2015-08-23 18:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,300,"tm37",2015-08-23 17:50:00,2015-08-23 18:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm37",2015-08-23 17:55:00,2015-08-23 18:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,360,"tm37",2015-08-23 18:01:00,2015-08-23 18:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,180,"tm37",2015-08-23 18:04:00,2015-08-23 18:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm37",2015-08-23 18:09:00,2015-08-23 18:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm37",2015-08-23 18:14:00,2015-08-23 18:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 18:20:00,2015-08-23 18:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 18:23:00,2015-08-23 18:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 18:29:00,2015-08-23 18:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 18:32:00,2015-08-23 19:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm37",2015-08-23 18:37:00,2015-08-23 19:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 18:43:00,2015-08-23 19:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 18:46:00,2015-08-23 19:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-23 18:52:00,2015-08-23 19:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 18:55:00,2015-08-23 19:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 19:01:00,2015-08-23 19:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm37",2015-08-23 19:04:00,2015-08-23 19:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,840,"tm37",2015-08-23 19:18:00,2015-08-23 19:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm37",2015-08-23 19:24:00,2015-08-23 19:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm37",2015-08-23 19:27:00,2015-08-23 19:00:00,"Burrow",NA,NA
123,1,0,0,0,0,0,360,"tm37",2015-08-23 19:33:00,2015-08-23 20:00:00,"Transit",37.2,0
70,1,0,0,0,0,0,180,"tm37",2015-08-23 19:36:00,2015-08-23 20:00:00,"Transit",37.2,0
60,1,0,0,0,0,0,360,"tm37",2015-08-23 19:42:00,2015-08-23 20:00:00,"Transit",37.2,0
43,1,0,0,0,0,0,180,"tm37",2015-08-23 19:45:00,2015-08-23 20:00:00,"Transit",37.2,0
71,1,0,0,0,0,0,360,"tm37",2015-08-23 19:51:00,2015-08-23 20:00:00,"Transit",37.2,0
51,1,0,0,0,0,0,180,"tm37",2015-08-23 19:54:00,2015-08-23 20:00:00,"Transit",37.2,0
95,0.852631578947368,0,0.147368421052632,0,0,0,360,"tm37",2015-08-23 20:00:00,2015-08-23 20:00:00,"Transit",37.2,0
125,1,0,0,0,0,0,240,"tm37",2015-08-23 20:04:00,2015-08-23 20:00:00,"Transit",37.2,0
25,0.32,0,0.68,0,0,0,180,"tm37",2015-08-23 20:07:00,2015-08-23 20:00:00,"Foraging",37.2,0
12,1,0,0,0,0,0,360,"tm37",2015-08-23 20:13:00,2015-08-23 20:00:00,"Foraging",37.2,0
9,1,0,0,0,0,0,180,"tm37",2015-08-23 20:16:00,2015-08-23 20:00:00,"Foraging",37.2,0
7,1,0,0,0,0,0,360,"tm37",2015-08-23 20:22:00,2015-08-23 20:00:00,"Foraging",37.2,0
4,1,0,0,0,0,0,180,"tm37",2015-08-23 20:25:00,2015-08-23 20:00:00,"Foraging",37.2,0
6,1,0,0,0,0,0,360,"tm37",2015-08-23 20:31:00,2015-08-23 21:00:00,"Foraging",35.3,0
13,1,0,0,0,0,0,180,"tm37",2015-08-23 20:34:00,2015-08-23 21:00:00,"Foraging",35.3,0
3,1,0,0,0,0,0,360,"tm37",2015-08-23 20:40:00,2015-08-23 21:00:00,"Foraging",35.3,0
10,1,0,0,0,0,0,180,"tm37",2015-08-23 20:43:00,2015-08-23 21:00:00,"Foraging",35.3,0
14,1,0,0,0,0,0,360,"tm37",2015-08-23 20:49:00,2015-08-23 21:00:00,"Foraging",35.3,0
10,1,0,0,0,0,0,180,"tm37",2015-08-23 20:52:00,2015-08-23 21:00:00,"Foraging",35.3,0
17,1,0,0,0,0,0,360,"tm37",2015-08-23 20:58:00,2015-08-23 21:00:00,"Foraging",35.3,0
24,1,0,0,0,0,0,180,"tm37",2015-08-23 21:01:00,2015-08-23 21:00:00,"Foraging",35.3,0
13,1,0,0,0,0,0,360,"tm37",2015-08-23 21:07:00,2015-08-23 21:00:00,"Foraging",35.3,0
85,1,0,0,0,0,0,780,"tm37",2015-08-23 21:20:00,2015-08-23 21:00:00,"Foraging",35.3,0
32,1,0,0,0,0,0,180,"tm37",2015-08-23 21:23:00,2015-08-23 21:00:00,"Foraging",35.3,0
16,1,0,0,0,0,0,360,"tm37",2015-08-23 21:29:00,2015-08-23 21:00:00,"Foraging",35.3,0
17,1,0,0,0,0,0,180,"tm37",2015-08-23 21:32:00,2015-08-23 22:00:00,"Foraging",30.2,0
14,1,0,0,0,0,0,360,"tm37",2015-08-23 21:38:00,2015-08-23 22:00:00,"Foraging",30.2,0
9,1,0,0,0,0,0,180,"tm37",2015-08-23 21:41:00,2015-08-23 22:00:00,"Foraging",30.2,0
9,1,0,0,0,0,0,360,"tm37",2015-08-23 21:47:00,2015-08-23 22:00:00,"Foraging",30.2,0
9,1,0,0,0,0,0,180,"tm37",2015-08-23 21:50:00,2015-08-23 22:00:00,"Foraging",30.2,0
17,1,0,0,0,0,0,360,"tm37",2015-08-23 21:56:00,2015-08-23 22:00:00,"Foraging",30.2,0
10,1,0,0,0,0,0,180,"tm37",2015-08-23 21:59:00,2015-08-23 22:00:00,"Foraging",30.2,0
15,1,0,0,0,0,0,300,"tm37",2015-08-23 22:04:00,2015-08-23 22:00:00,"Foraging",30.2,0
5,1,0,0,0,0,0,360,"tm37",2015-08-23 22:10:00,2015-08-23 22:00:00,"Foraging",30.2,0
14,1,0,0,0,0,0,180,"tm37",2015-08-23 22:13:00,2015-08-23 22:00:00,"Foraging",30.2,0
19,1,0,0,0,0,0,360,"tm37",2015-08-23 22:19:00,2015-08-23 22:00:00,"Foraging",30.2,0
4,1,0,0,0,0,0,240,"tm37",2015-08-23 22:23:00,2015-08-23 22:00:00,"Foraging",30.2,0
21,1,0,0,0,0,0,180,"tm37",2015-08-23 22:26:00,2015-08-23 22:00:00,"Foraging",30.2,0
15,1,0,0,0,0,0,360,"tm37",2015-08-23 22:32:00,2015-08-23 23:00:00,"Foraging",NA,NA
18,1,0,0,0,0,0,180,"tm37",2015-08-23 22:35:00,2015-08-23 23:00:00,"Foraging",NA,NA
26,1,0,0,0,0,0,360,"tm37",2015-08-23 22:41:00,2015-08-23 23:00:00,"Foraging",NA,NA
51,0.588235294117647,0,0.411764705882353,0,0,0,180,"tm37",2015-08-23 22:44:00,2015-08-23 23:00:00,"Foraging",NA,NA
24,0.666666666666667,0,0.333333333333333,0,0,0,360,"tm37",2015-08-23 22:50:00,2015-08-23 23:00:00,"Foraging",NA,NA
2,0,0,1,0,0,0,180,"tm37",2015-08-23 22:53:00,2015-08-23 23:00:00,"Foraging",NA,NA
52,0,0,1,0,0,0,360,"tm37",2015-08-23 22:59:00,2015-08-23 23:00:00,"Foraging",NA,NA
50,0,0,1,0,0,0,180,"tm37",2015-08-23 23:02:00,2015-08-23 23:00:00,"Transit",NA,NA
111,0,0,1,0,0,0,360,"tm37",2015-08-23 23:08:00,2015-08-23 23:00:00,"Transit",NA,NA
87,0.229885057471264,0,0.770114942528736,0,0,0,180,"tm37",2015-08-23 23:11:00,2015-08-23 23:00:00,"Transit",NA,NA
29,1,0,0,0,0,0,360,"tm37",2015-08-23 23:17:00,2015-08-23 23:00:00,"Transit",NA,NA
98,0.13265306122449,0,0.86734693877551,0,0,0,180,"tm37",2015-08-23 23:20:00,2015-08-23 23:00:00,"Transit",NA,NA
16,0.6875,0,0.3125,0,0,0,360,"tm37",2015-08-23 23:26:00,2015-08-23 23:00:00,"Foraging",NA,NA
33,0.878787878787879,0,0.121212121212121,0,0,0,240,"tm37",2015-08-23 23:30:00,2015-08-24 00:00:00,"Foraging",NA,NA
31,0.0967741935483871,0,0.903225806451613,0,0,0,180,"tm37",2015-08-23 23:33:00,2015-08-24 00:00:00,"Foraging",NA,NA
15,0.133333333333333,0,0.866666666666667,0,0,0,360,"tm37",2015-08-23 23:39:00,2015-08-24 00:00:00,"Foraging",NA,NA
13,0.769230769230769,0,0.230769230769231,0,0,0,180,"tm37",2015-08-23 23:42:00,2015-08-24 00:00:00,"Foraging",NA,NA
52,1,0,0,0,0,0,360,"tm37",2015-08-23 23:48:00,2015-08-24 00:00:00,"Foraging",NA,NA
16,1,0,0,0,0,0,180,"tm37",2015-08-23 23:51:00,2015-08-24 00:00:00,"Foraging",NA,NA
13,1,0,0,0,0,0,360,"tm37",2015-08-23 23:57:00,2015-08-24 00:00:00,"Foraging",NA,NA
16,1,0,0,0,0,0,180,"tm37",2015-08-24 00:00:00,2015-08-24 00:00:00,"Foraging",NA,NA
19,1,0,0,0,0,0,360,"tm37",2015-08-24 00:06:00,2015-08-24 00:00:00,"Foraging",NA,NA
17,1,0,0,0,0,0,180,"tm37",2015-08-24 00:09:00,2015-08-24 00:00:00,"Foraging",NA,NA
6,1,0,0,0,0,0,360,"tm37",2015-08-24 00:15:00,2015-08-24 00:00:00,"Foraging",NA,NA
11,1,0,0,0,0,0,180,"tm37",2015-08-24 00:18:00,2015-08-24 00:00:00,"Foraging",NA,NA
10,1,0,0,0,0,0,360,"tm37",2015-08-24 00:24:00,2015-08-24 00:00:00,"Foraging",NA,NA
22,1,0,0,0,0,0,240,"tm37",2015-08-24 00:28:00,2015-08-24 00:00:00,"Foraging",NA,NA
21,1,0,0,0,0,0,180,"tm37",2015-08-24 00:31:00,2015-08-24 01:00:00,"Foraging",NA,NA
25,1,0,0,0,0,0,360,"tm37",2015-08-24 00:37:00,2015-08-24 01:00:00,"Foraging",NA,NA
15,1,0,0,0,0,0,180,"tm37",2015-08-24 00:40:00,2015-08-24 01:00:00,"Foraging",NA,NA
34,1,0,0,0,0,0,360,"tm37",2015-08-24 00:46:00,2015-08-24 01:00:00,"Foraging",NA,NA
35,0.771428571428571,0,0.228571428571429,0,0,0,180,"tm37",2015-08-24 00:49:00,2015-08-24 01:00:00,"Foraging",NA,NA
129,0,0,1,0,0,0,360,"tm37",2015-08-24 00:55:00,2015-08-24 01:00:00,"Foraging",NA,NA
64,0.4375,0,0.5625,0,0,0,180,"tm37",2015-08-24 00:58:00,2015-08-24 01:00:00,"Foraging",NA,NA
23,0.608695652173913,0,0.391304347826087,0,0,0,360,"tm37",2015-08-24 01:04:00,2015-08-24 01:00:00,"Foraging",NA,NA
39,1,0,0,0,0,0,180,"tm37",2015-08-24 01:07:00,2015-08-24 01:00:00,"Foraging",NA,NA
22,1,0,0,0,0,0,360,"tm37",2015-08-24 01:13:00,2015-08-24 01:00:00,"Foraging",NA,NA
38,1,0,0,0,0,0,180,"tm37",2015-08-24 01:16:00,2015-08-24 01:00:00,"Foraging",NA,NA
68,1,0,0,0,0,0,360,"tm37",2015-08-24 01:22:00,2015-08-24 01:00:00,"Foraging",NA,NA
17,1,0,0,0,0,0,180,"tm37",2015-08-24 01:25:00,2015-08-24 01:00:00,"Foraging",NA,NA
10,1,0,0,0,0,0,360,"tm37",2015-08-24 01:31:00,2015-08-24 02:00:00,"Foraging",NA,NA
50,1,0,0,0,0,0,180,"tm37",2015-08-24 01:34:00,2015-08-24 02:00:00,"Foraging",NA,NA
61,1,0,0,0,0,0,360,"tm37",2015-08-24 01:40:00,2015-08-24 02:00:00,"Foraging",NA,NA
23,1,0,0,0,0,0,180,"tm37",2015-08-24 01:43:00,2015-08-24 02:00:00,"Foraging",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-24 01:49:00,2015-08-24 02:00:00,"Foraging",NA,NA
3,1,0,0,0,0,0,180,"tm37",2015-08-24 01:52:00,2015-08-24 02:00:00,"Foraging",NA,NA
12,1,0,0,0,0,0,300,"tm37",2015-08-24 01:57:00,2015-08-24 02:00:00,"Foraging",NA,NA
3,1,0,0,0,0,0,360,"tm37",2015-08-24 02:03:00,2015-08-24 02:00:00,"Foraging",NA,NA
5,1,0,0,0,0,0,180,"tm37",2015-08-24 02:06:00,2015-08-24 02:00:00,"Foraging",NA,NA
2,1,0,0,0,0,0,360,"tm37",2015-08-24 02:12:00,2015-08-24 02:00:00,"Foraging",NA,NA
10,1,0,0,0,0,0,180,"tm37",2015-08-24 02:15:00,2015-08-24 02:00:00,"Foraging",NA,NA
11,0.454545454545455,0,0.545454545454545,0,0,0,360,"tm37",2015-08-24 02:21:00,2015-08-24 02:00:00,"Foraging",NA,NA
118,0,0,1,0,0,0,180,"tm37",2015-08-24 02:24:00,2015-08-24 02:00:00,"Transit",NA,NA
25,0,0,0.76,0,0.24,0,360,"tm37",2015-08-24 02:30:00,2015-08-24 03:00:00,"Foraging",NA,NA
55,0.363636363636364,0,0.636363636363636,0,0,0,180,"tm37",2015-08-24 02:33:00,2015-08-24 03:00:00,"Foraging",NA,NA
31,0.161290322580645,0,0.838709677419355,0,0,0,360,"tm37",2015-08-24 02:39:00,2015-08-24 03:00:00,"Foraging",NA,NA
33,0,0,1,0,0,0,240,"tm37",2015-08-24 02:43:00,2015-08-24 03:00:00,"Foraging",NA,NA
52,0,0,1,0,0,0,180,"tm37",2015-08-24 02:46:00,2015-08-24 03:00:00,"Foraging",NA,NA
10,0,0,1,0,0,0,360,"tm37",2015-08-24 02:52:00,2015-08-24 03:00:00,"Foraging",NA,NA
12,0,0,1,0,0,0,180,"tm37",2015-08-24 02:55:00,2015-08-24 03:00:00,"Foraging",NA,NA
40,0,0,1,0,0,0,360,"tm37",2015-08-24 03:01:00,2015-08-24 03:00:00,"Foraging",NA,NA
27,0,0,0.296296296296296,0,0.703703703703704,0,180,"tm37",2015-08-24 03:04:00,2015-08-24 03:00:00,"Foraging",NA,NA
20,0,0,0,0,1,0,360,"tm37",2015-08-24 03:10:00,2015-08-24 03:00:00,"Foraging",NA,NA
2,0,0,0,0,1,0,180,"tm37",2015-08-24 03:13:00,2015-08-24 03:00:00,"Foraging",NA,NA
50,0,0,0,0,1,0,300,"tm37",2015-08-24 03:18:00,2015-08-24 03:00:00,"Foraging",NA,NA
63,0,0,0,0,1,0,300,"tm37",2015-08-24 03:23:00,2015-08-24 03:00:00,"Foraging",NA,NA
1,0,0,0,0,1,0,840,"tm37",2015-08-24 03:37:00,2015-08-24 04:00:00,"Burrow",NA,NA
1,0,0,0,0,1,0,360,"tm37",2015-08-24 03:43:00,2015-08-24 04:00:00,"Burrow",NA,NA
1,0,0,0,0,1,0,180,"tm37",2015-08-24 03:46:00,2015-08-24 04:00:00,"Burrow",NA,NA
1,0,0,0,0,1,0,360,"tm37",2015-08-24 03:52:00,2015-08-24 04:00:00,"Burrow",NA,NA
3,0,0,0,0,1,0,180,"tm37",2015-08-24 03:55:00,2015-08-24 04:00:00,"Burrow",NA,NA
3,0,0,0,0,1,0,360,"tm37",2015-08-24 04:01:00,2015-08-24 04:00:00,"Burrow",NA,NA
15,0,0,0,0,1,0,180,"tm37",2015-08-24 04:04:00,2015-08-24 04:00:00,"Foraging",NA,NA
24,0,0,0,0,1,0,360,"tm37",2015-08-24 04:10:00,2015-08-24 04:00:00,"Foraging",NA,NA
16,0,0,0,0,1,0,180,"tm37",2015-08-24 04:13:00,2015-08-24 04:00:00,"Foraging",NA,NA
30,0,0,0,0,1,0,360,"tm37",2015-08-24 04:19:00,2015-08-24 04:00:00,"Foraging",NA,NA
12,0,0,0.833333333333333,0,0.166666666666667,0,180,"tm37",2015-08-24 04:22:00,2015-08-24 04:00:00,"Foraging",NA,NA
9,0,0,1,0,0,0,360,"tm37",2015-08-24 04:28:00,2015-08-24 04:00:00,"Foraging",NA,NA
20,0,0,0.85,0,0.15,0,180,"tm37",2015-08-24 04:31:00,2015-08-24 05:00:00,"Foraging",NA,NA
18,0,0,0.833333333333333,0,0.166666666666667,0,360,"tm37",2015-08-24 04:37:00,2015-08-24 05:00:00,"Foraging",NA,NA
16,0,0,1,0,0,0,180,"tm37",2015-08-24 04:40:00,2015-08-24 05:00:00,"Foraging",NA,NA
41,0.878048780487805,0,0.121951219512195,0,0,0,360,"tm37",2015-08-24 04:46:00,2015-08-24 05:00:00,"Foraging",NA,NA
25,1,0,0,0,0,0,180,"tm37",2015-08-24 04:49:00,2015-08-24 05:00:00,"Foraging",NA,NA
36,1,0,0,0,0,0,360,"tm37",2015-08-24 04:55:00,2015-08-24 05:00:00,"Foraging",NA,NA
6,1,0,0,0,0,0,180,"tm37",2015-08-24 04:58:00,2015-08-24 05:00:00,"Foraging",NA,NA
18,1,0,0,0,0,0,360,"tm37",2015-08-24 05:04:00,2015-08-24 05:00:00,"Foraging",NA,NA
21,1,0,0,0,0,0,240,"tm37",2015-08-24 05:08:00,2015-08-24 05:00:00,"Foraging",NA,NA
39,1,0,0,0,0,0,180,"tm37",2015-08-24 05:11:00,2015-08-24 05:00:00,"Foraging",NA,NA
49,0.836734693877551,0,0.163265306122449,0,0,0,360,"tm37",2015-08-24 05:17:00,2015-08-24 05:00:00,"Foraging",NA,NA
34,0,0,0.764705882352941,0,0.235294117647059,0,180,"tm37",2015-08-24 05:20:00,2015-08-24 05:00:00,"Foraging",NA,NA
23,0,0,0,0,1,0,360,"tm37",2015-08-24 05:26:00,2015-08-24 05:00:00,"Foraging",NA,NA
2,0,0,0,0,1,0,180,"tm37",2015-08-24 05:29:00,2015-08-24 05:00:00,"Burrow",NA,NA
1,0,0,0,0,1,0,360,"tm37",2015-08-24 05:35:00,2015-08-24 06:00:00,"Burrow",NA,NA
1,0,0,0,0,1,0,180,"tm37",2015-08-24 05:38:00,2015-08-24 06:00:00,"Burrow",NA,NA
1,0,0,0,0,1,0,300,"tm37",2015-08-24 05:43:00,2015-08-24 06:00:00,"Burrow",NA,NA
1,0,0,0,0,1,0,360,"tm37",2015-08-24 05:49:00,2015-08-24 06:00:00,"Burrow",NA,NA
2,0,0,0,0,1,0,180,"tm37",2015-08-24 05:52:00,2015-08-24 06:00:00,"Burrow",NA,NA
2,0,0,0,0,1,0,300,"tm37",2015-08-24 05:57:00,2015-08-24 06:00:00,"Burrow",NA,NA
2,0,0,0,0,1,0,840,"tm37",2015-08-24 06:11:00,2015-08-24 06:00:00,"Burrow",NA,NA
456,0.603070175438597,0,0.307017543859649,0,0.0899122807017544,0,360,"tm37",2015-08-24 06:17:00,2015-08-24 06:00:00,"Transit",NA,NA
