"n","ndvi","X1","X2","X3","X4","X5","X6","dt","id","date","date.round","state","t.ar","rain"
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 03:24:00,2015-07-22 03:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 03:28:00,2015-07-22 03:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 03:35:00,2015-07-22 04:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 03:40:00,2015-07-22 04:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 03:45:00,2015-07-22 04:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 03:50:00,2015-07-22 04:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 03:54:00,2015-07-22 04:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,960,"tm24",2015-07-22 04:10:00,2015-07-22 04:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 04:15:00,2015-07-22 04:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 04:20:00,2015-07-22 04:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 04:25:00,2015-07-22 04:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 04:30:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 04:35:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 04:40:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 04:45:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 04:50:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,960,"tm24",2015-07-22 05:06:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 05:11:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 05:16:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 05:21:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 05:26:00,2015-07-22 05:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 05:31:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 05:36:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 05:41:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 05:45:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,780,"tm24",2015-07-22 05:58:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 06:05:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 06:09:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 06:16:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 06:21:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 06:26:00,2015-07-22 06:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 06:31:00,2015-07-22 07:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 06:36:00,2015-07-22 07:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 06:41:00,2015-07-22 07:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 06:46:00,2015-07-22 07:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 06:51:00,2015-07-22 07:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 06:56:00,2015-07-22 07:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 07:00:00,2015-07-22 07:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 07:07:00,2015-07-22 07:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,1080,"tm24",2015-07-22 07:25:00,2015-07-22 07:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 07:32:00,2015-07-22 08:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 07:37:00,2015-07-22 08:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 07:42:00,2015-07-22 08:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 07:47:00,2015-07-22 08:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 07:52:00,2015-07-22 08:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 07:57:00,2015-07-22 08:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,2580,"tm24",2015-07-22 08:40:00,2015-07-22 09:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 08:45:00,2015-07-22 09:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 08:50:00,2015-07-22 09:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 08:55:00,2015-07-22 09:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 09:00:00,2015-07-22 09:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 09:05:00,2015-07-22 09:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 09:10:00,2015-07-22 09:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 09:15:00,2015-07-22 09:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 09:20:00,2015-07-22 09:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,840,"tm24",2015-07-22 09:34:00,2015-07-22 10:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,2040,"tm24",2015-07-22 10:08:00,2015-07-22 10:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 10:13:00,2015-07-22 10:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 10:18:00,2015-07-22 10:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 10:23:00,2015-07-22 10:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 10:28:00,2015-07-22 10:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,1560,"tm24",2015-07-22 10:54:00,2015-07-22 11:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 10:59:00,2015-07-22 11:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 11:04:00,2015-07-22 11:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 11:09:00,2015-07-22 11:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 11:14:00,2015-07-22 11:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 11:19:00,2015-07-22 11:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 11:24:00,2015-07-22 11:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 11:29:00,2015-07-22 11:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,1740,"tm24",2015-07-22 11:58:00,2015-07-22 12:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,900,"tm24",2015-07-22 12:13:00,2015-07-22 12:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 12:18:00,2015-07-22 12:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 12:23:00,2015-07-22 12:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 12:28:00,2015-07-22 12:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 12:33:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 12:38:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 12:43:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 12:48:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 12:53:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 12:58:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 13:03:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 13:07:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 13:14:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 13:18:00,2015-07-22 13:00:00,"Burrow",NA,NA
1,0.398263775395177,0,0,1,0,0,0,1740,"tm24",2015-07-22 13:47:00,2015-07-22 14:00:00,"Burrow",22.6,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 13:52:00,2015-07-22 14:00:00,"Burrow",22.6,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 13:57:00,2015-07-22 14:00:00,"Burrow",22.6,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 14:02:00,2015-07-22 14:00:00,"Burrow",22.6,0
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 14:06:00,2015-07-22 14:00:00,"Burrow",22.6,0
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 14:13:00,2015-07-22 14:00:00,"Burrow",22.6,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 14:18:00,2015-07-22 14:00:00,"Burrow",22.6,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 14:23:00,2015-07-22 14:00:00,"Burrow",22.6,0
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 14:27:00,2015-07-22 14:00:00,"Burrow",22.6,0
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 14:34:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 14:38:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 14:45:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 14:50:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 14:55:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:00:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:05:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:10:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:15:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:20:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:25:00,2015-07-22 15:00:00,"Burrow",24.5,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:30:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:35:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:40:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:45:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 15:50:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,240,"tm24",2015-07-22 15:54:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 16:01:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:06:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:11:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:16:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:21:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:26:00,2015-07-22 16:00:00,"Burrow",24.4,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:31:00,2015-07-22 17:00:00,"Burrow",26.1,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:36:00,2015-07-22 17:00:00,"Burrow",26.1,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:41:00,2015-07-22 17:00:00,"Burrow",26.1,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:46:00,2015-07-22 17:00:00,"Burrow",26.1,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:51:00,2015-07-22 17:00:00,"Burrow",26.1,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 16:56:00,2015-07-22 17:00:00,"Burrow",26.1,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 17:01:00,2015-07-22 17:00:00,"Burrow",26.1,0
1,0.398263775395177,0,0,1,0,0,0,840,"tm24",2015-07-22 17:15:00,2015-07-22 17:00:00,"Burrow",26.1,0
1,0.398263775395177,0,0,1,0,0,0,420,"tm24",2015-07-22 17:22:00,2015-07-22 17:00:00,"Burrow",26.1,0
1,0.398263775395177,0,0,1,0,0,0,300,"tm24",2015-07-22 17:27:00,2015-07-22 17:00:00,"Burrow",26.1,0
7,0.410745490596451,0.428571428571429,0,0.571428571428571,0,0,0,1620,"tm24",2015-07-22 17:54:00,2015-07-22 18:00:00,"Transit",27.1,0
3,0.430910837924827,0.666666666666667,0,0.333333333333333,0,0,0,240,"tm24",2015-07-22 17:58:00,2015-07-22 18:00:00,"Foraging",27.1,0
5,0.419625651959395,0.4,0,0.6,0,0,0,480,"tm24",2015-07-22 18:06:00,2015-07-22 18:00:00,"Transit",27.1,0
7,0.375968556681513,0.285714285714286,0,0.714285714285714,0,0,0,180,"tm24",2015-07-22 18:09:00,2015-07-22 18:00:00,"Transit",27.1,0
3,0.325132418811999,0,0,1,0,0,0,900,"tm24",2015-07-22 18:24:00,2015-07-22 18:00:00,"Foraging",27.1,0
1,0.338597204560843,0,0,1,0,0,0,300,"tm24",2015-07-22 18:29:00,2015-07-22 18:00:00,"Foraging",27.1,0
1,0.338597204560843,0,0,1,0,0,0,300,"tm24",2015-07-22 18:34:00,2015-07-22 19:00:00,"Foraging",27.1,0
2,0.344662935283296,0,0,1,0,0,0,360,"tm24",2015-07-22 18:40:00,2015-07-22 19:00:00,"Foraging",27.1,0
3,0.307119431453933,0.666666666666667,0,0.333333333333333,0,0,0,180,"tm24",2015-07-22 18:43:00,2015-07-22 19:00:00,"Foraging",27.1,0
4,0.293577361075256,0.5,0,0.5,0,0,0,300,"tm24",2015-07-22 18:48:00,2015-07-22 19:00:00,"Foraging",27.1,0
2,0.301839907972487,0,0,1,0,0,0,900,"tm24",2015-07-22 19:03:00,2015-07-22 19:00:00,"Foraging",27.1,0
1,0.31760843007557,0,0,1,0,0,0,300,"tm24",2015-07-22 19:08:00,2015-07-22 19:00:00,"Foraging",27.1,0
2,0.301839907972487,0,0,1,0,0,0,840,"tm24",2015-07-22 19:22:00,2015-07-22 19:00:00,"Foraging",27.1,0
10,0.356236433744064,0.1,0,0.9,0,0,0,300,"tm24",2015-07-22 19:27:00,2015-07-22 19:00:00,"Transit",27.1,0
5,0.395512908883316,0.2,0,0.8,0,0,0,1740,"tm24",2015-07-22 19:56:00,2015-07-22 20:00:00,"Transit",27,0
3,0.416135318778184,0.333333333333333,0,0.666666666666667,0,0,0,300,"tm24",2015-07-22 20:01:00,2015-07-22 20:00:00,"Transit",27,0
3,0.424089946751317,0.666666666666667,0,0.333333333333333,0,0,0,360,"tm24",2015-07-22 20:07:00,2015-07-22 20:00:00,"Foraging",27,0
2,0.429745789311685,0.5,0,0.5,0,0,0,180,"tm24",2015-07-22 20:10:00,2015-07-22 20:00:00,"Foraging",27,0
1,0.432553839840508,0,0,1,0,0,0,300,"tm24",2015-07-22 20:15:00,2015-07-22 20:00:00,"Foraging",27,0
1,0.432553839840508,0,0,1,0,0,0,300,"tm24",2015-07-22 20:20:00,2015-07-22 20:00:00,"Foraging",27,0
3,0.435801363497582,0,0,1,0,0,0,300,"tm24",2015-07-22 20:25:00,2015-07-22 20:00:00,"Foraging",27,0
4,0.452097188189402,0.75,0,0.25,0,0,0,240,"tm24",2015-07-22 20:29:00,2015-07-22 20:00:00,"Foraging",27,0
1,0.466790697640825,1,0,0,0,0,0,1620,"tm24",2015-07-22 20:56:00,2015-07-22 21:00:00,"Burrow",26.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-22 21:01:00,2015-07-22 21:00:00,"Burrow",26.2,0
1,0.466790697640825,1,0,0,0,0,0,240,"tm24",2015-07-22 21:05:00,2015-07-22 21:00:00,"Burrow",26.2,0
1,0.466790697640825,1,0,0,0,0,0,420,"tm24",2015-07-22 21:12:00,2015-07-22 21:00:00,"Burrow",26.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-22 21:17:00,2015-07-22 21:00:00,"Burrow",26.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-22 21:22:00,2015-07-22 21:00:00,"Burrow",26.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-22 21:27:00,2015-07-22 21:00:00,"Burrow",26.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-22 21:32:00,2015-07-22 22:00:00,"Burrow",21.8,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-22 21:37:00,2015-07-22 22:00:00,"Burrow",21.8,0
1,0.466790697640825,1,0,0,0,0,0,360,"tm24",2015-07-22 21:43:00,2015-07-22 22:00:00,"Burrow",21.8,0
1,0.466790697640825,1,0,0,0,0,0,3480,"tm24",2015-07-22 22:41:00,2015-07-22 23:00:00,"Burrow",20.7,0
1,0.466790697640825,1,0,0,0,0,0,240,"tm24",2015-07-22 22:45:00,2015-07-22 23:00:00,"Burrow",20.7,0
1,0.466790697640825,1,0,0,0,0,0,11400,"tm24",2015-07-23 01:55:00,2015-07-23 02:00:00,"Burrow",19.9,0
1,0.466790697640825,1,0,0,0,0,0,360,"tm24",2015-07-23 02:01:00,2015-07-23 02:00:00,"Burrow",19.9,0
1,0.466790697640825,1,0,0,0,0,0,9180,"tm24",2015-07-23 04:34:00,2015-07-23 05:00:00,"Burrow",17.3,0
1,0.466790697640825,1,0,0,0,0,0,420,"tm24",2015-07-23 04:41:00,2015-07-23 05:00:00,"Burrow",17.3,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 04:46:00,2015-07-23 05:00:00,"Burrow",17.3,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 04:51:00,2015-07-23 05:00:00,"Burrow",17.3,0
1,0.466790697640825,1,0,0,0,0,0,840,"tm24",2015-07-23 05:05:00,2015-07-23 05:00:00,"Burrow",17.3,0
1,0.466790697640825,1,0,0,0,0,0,360,"tm24",2015-07-23 05:11:00,2015-07-23 05:00:00,"Burrow",17.3,0
1,0.466790697640825,1,0,0,0,0,0,420,"tm24",2015-07-23 05:18:00,2015-07-23 05:00:00,"Burrow",17.3,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 05:23:00,2015-07-23 05:00:00,"Burrow",17.3,0
1,0.466790697640825,1,0,0,0,0,0,240,"tm24",2015-07-23 05:27:00,2015-07-23 05:00:00,"Burrow",17.3,0
1,0.466790697640825,1,0,0,0,0,0,1320,"tm24",2015-07-23 05:49:00,2015-07-23 06:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,360,"tm24",2015-07-23 05:55:00,2015-07-23 06:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,180,"tm24",2015-07-23 05:58:00,2015-07-23 06:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:03:00,2015-07-23 06:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:08:00,2015-07-23 06:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:13:00,2015-07-23 06:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:18:00,2015-07-23 06:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:23:00,2015-07-23 06:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:28:00,2015-07-23 06:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:33:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:38:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:43:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,240,"tm24",2015-07-23 06:47:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,420,"tm24",2015-07-23 06:54:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 06:59:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 07:04:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 07:09:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 07:14:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 07:19:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 07:24:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 07:29:00,2015-07-23 07:00:00,"Burrow",16.5,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 07:34:00,2015-07-23 08:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,240,"tm24",2015-07-23 07:38:00,2015-07-23 08:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,840,"tm24",2015-07-23 07:52:00,2015-07-23 08:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 07:57:00,2015-07-23 08:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,780,"tm24",2015-07-23 08:10:00,2015-07-23 08:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 08:15:00,2015-07-23 08:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 08:20:00,2015-07-23 08:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 08:25:00,2015-07-23 08:00:00,"Burrow",16.9,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 08:30:00,2015-07-23 09:00:00,"Burrow",17.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 08:35:00,2015-07-23 09:00:00,"Burrow",17.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 08:40:00,2015-07-23 09:00:00,"Burrow",17.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 08:45:00,2015-07-23 09:00:00,"Burrow",17.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 08:50:00,2015-07-23 09:00:00,"Burrow",17.2,0
1,0.466790697640825,1,0,0,0,0,0,300,"tm24",2015-07-23 08:55:00,2015-07-23 09:00:00,"Burrow",17.2,0
